"sub","music","isi","type","residuals"
"c5","nomusic",1.5,"a",-187.733333333333
"c5","nomusic",1.5,"a",-110.733333333333
"c5","nomusic",1.5,"w",259.266666666667
"c5","nomusic",1.5,"w",193.266666666667
"c5","nomusic",1.5,"n",422.266666666667
"c5","nomusic",1.5,"w",-205.733333333333
"c5","nomusic",1.5,"n",-134.733333333333
"c5","nomusic",1.5,"n",117.266666666667
"c5","nomusic",1.5,"a",115.266666666667
"c5","nomusic",1.5,"a",-186.733333333333
"c5","nomusic",1.5,"w",-50.7333333333333
"c5","nomusic",1.5,"w",-112.733333333333
"c5","nomusic",1.5,"w",-263.733333333333
"c5","nomusic",1.5,"a",-90.7333333333333
"c5","nomusic",1.5,"w",-110.733333333333
"c5","nomusic",1.5,"w",-103.733333333333
"c5","nomusic",1.5,"w",-284.733333333333
"c5","nomusic",1.5,"n",109.266666666667
"c5","nomusic",1.5,"n",-134.733333333333
"c5","nomusic",1.5,"n",231.266666666667
"c5","nomusic",1.5,"a",-77.7333333333333
"c5","slowmusic",0.5,"w",524.740740740741
"c5","slowmusic",0.5,"w",-92.2592592592592
"c5","slowmusic",0.5,"w",-63.2592592592592
"c5","slowmusic",0.5,"n",256.740740740741
"c5","slowmusic",0.5,"n",404.740740740741
"c5","slowmusic",0.5,"w",-223.259259259259
"c5","slowmusic",0.5,"w",-220.259259259259
"c5","slowmusic",0.5,"a",52.7407407407408
"c5","slowmusic",0.5,"n",-83.2592592592592
"c5","slowmusic",0.5,"w",-75.2592592592592
"c5","slowmusic",0.5,"a",-158.259259259259
"c5","slowmusic",0.5,"n",-83.2592592592592
"c5","slowmusic",0.5,"w",-86.2592592592592
"c5","slowmusic",0.5,"n",306.740740740741
"c5","slowmusic",0.5,"n",71.7407407407408
"c5","slowmusic",0.5,"a",-105.259259259259
"c5","slowmusic",0.5,"n",502.740740740741
"c5","slowmusic",0.5,"w",-277.259259259259
"c5","slowmusic",0.5,"w",-251.259259259259
"c5","slowmusic",0.5,"a",-107.259259259259
"c5","slowmusic",0.5,"a",-238.259259259259
"c5","slowmusic",0.5,"n",53.7407407407408
"c5","slowmusic",0.5,"n",727.740740740741
"c5","slowmusic",0.5,"a",-199.259259259259
"c5","slowmusic",0.5,"n",-341.259259259259
"c5","slowmusic",0.5,"a",-137.259259259259
"c5","slowmusic",0.5,"w",-159.259259259259
"c5","slowmusic",1,"n",201.666666666667
"c5","slowmusic",1,"n",222.666666666667
"c5","slowmusic",1,"w",68.6666666666666
"c5","slowmusic",1,"a",-33.3333333333334
"c5","slowmusic",1,"n",814.666666666667
"c5","slowmusic",1,"w",-15.3333333333334
"c5","slowmusic",1,"n",130.666666666667
"c5","slowmusic",1,"w",-96.3333333333334
"c5","slowmusic",1,"n",107.666666666667
"c5","slowmusic",1,"n",267.666666666667
"c5","slowmusic",1,"n",156.666666666667
"c5","slowmusic",1,"w",-160.333333333333
"c5","slowmusic",1,"a",-203.333333333333
"c5","slowmusic",1,"n",45.6666666666666
"c5","slowmusic",1,"a",-292.333333333333
"c5","slowmusic",1,"a",-295.333333333333
"c5","slowmusic",1,"w",-70.3333333333334
"c5","slowmusic",1,"a",-181.333333333333
"c5","slowmusic",1,"w",-231.333333333333
"c5","slowmusic",1,"w",28.6666666666666
"c5","slowmusic",1,"a",-246.333333333333
"c5","slowmusic",1,"w",-256.333333333333
"c5","slowmusic",1,"a",-223.333333333333
"c5","slowmusic",1,"n",67.6666666666666
"c5","slowmusic",1,"a",-150.333333333333
"c5","slowmusic",1,"w",-124.333333333333
"c5","slowmusic",1,"n",467.666666666667
"c5","slowmusic",1.5,"w",-294.074074074074
"c5","slowmusic",1.5,"w",-276.074074074074
"c5","slowmusic",1.5,"n",107.925925925926
"c5","slowmusic",1.5,"w",-256.074074074074
"c5","slowmusic",1.5,"n",257.925925925926
"c5","slowmusic",1.5,"a",-93.074074074074
"c5","slowmusic",1.5,"a",-294.074074074074
"c5","slowmusic",1.5,"a",-311.074074074074
"c5","slowmusic",1.5,"n",251.925925925926
"c5","slowmusic",1.5,"n",417.925925925926
"c5","slowmusic",1.5,"n",250.925925925926
"c5","slowmusic",1.5,"w",-235.074074074074
"c5","slowmusic",1.5,"n",766.925925925926
"c5","slowmusic",1.5,"a",-152.074074074074
"c5","slowmusic",1.5,"n",246.925925925926
"c5","slowmusic",1.5,"w",-60.074074074074
"c5","slowmusic",1.5,"n",348.925925925926
"c5","slowmusic",1.5,"w",-141.074074074074
"c5","slowmusic",1.5,"a",-114.074074074074
"c5","slowmusic",1.5,"w",-248.074074074074
"c5","slowmusic",1.5,"n",299.925925925926
"c5","slowmusic",1.5,"a",-266.074074074074
"c5","slowmusic",1.5,"w",-167.074074074074
"c5","slowmusic",1.5,"w",-159.074074074074
"c5","slowmusic",1.5,"n",486.925925925926
"c5","slowmusic",1.5,"a",-166.074074074074
"c5","slowmusic",1.5,"w",-203.074074074074
"c50","fastmusic",0.5,"a",-166.034482758621
"c50","fastmusic",0.5,"w",32.9655172413793
"c50","fastmusic",0.5,"n",73.9655172413793
"c50","fastmusic",0.5,"n",243.965517241379
"c50","fastmusic",0.5,"w",-101.034482758621
"c50","fastmusic",0.5,"w",-124.034482758621
"c50","fastmusic",0.5,"n",50.9655172413793
"c50","fastmusic",0.5,"w",-89.0344827586207
"c50","fastmusic",0.5,"a",-67.0344827586207
"c50","fastmusic",0.5,"n",301.965517241379
"c50","fastmusic",0.5,"a",-107.034482758621
"c50","fastmusic",0.5,"a",38.9655172413793
"c50","fastmusic",0.5,"w",255.965517241379
"c50","fastmusic",0.5,"n",176.965517241379
"c50","fastmusic",0.5,"n",84.9655172413793
"c50","fastmusic",0.5,"a",148.965517241379
"c50","fastmusic",0.5,"w",138.965517241379
"c50","fastmusic",0.5,"n",223.965517241379
"c50","fastmusic",0.5,"w",110.965517241379
"c50","fastmusic",0.5,"w",-123.034482758621
"c50","fastmusic",0.5,"n",21.9655172413793
"c50","fastmusic",0.5,"w",-137.034482758621
"c50","fastmusic",0.5,"a",-190.034482758621
"c50","fastmusic",0.5,"n",-74.0344827586207
"c50","fastmusic",0.5,"n",190.965517241379
"c50","fastmusic",0.5,"a",-129.034482758621
"c50","fastmusic",0.5,"a",-250.034482758621
"c50","fastmusic",0.5,"a",-254.034482758621
"c50","fastmusic",0.5,"a",-285.034482758621
"c50","fastmusic",1,"a",-1.06896551724139
"c50","fastmusic",1,"a",-96.0689655172414
"c50","fastmusic",1,"a",-90.0689655172414
"c50","fastmusic",1,"a",-135.068965517241
"c50","fastmusic",1,"n",171.931034482759
"c50","fastmusic",1,"w",-121.068965517241
"c50","fastmusic",1,"a",-37.0689655172414
"c50","fastmusic",1,"w",-106.068965517241
"c50","fastmusic",1,"w",210.931034482759
"c50","fastmusic",1,"n",140.931034482759
"c50","fastmusic",1,"a",-164.068965517241
"c50","fastmusic",1,"n",43.9310344827586
"c50","fastmusic",1,"a",-107.068965517241
"c50","fastmusic",1,"n",309.931034482759
"c50","fastmusic",1,"n",181.931034482759
"c50","fastmusic",1,"n",212.931034482759
"c50","fastmusic",1,"w",-132.068965517241
"c50","fastmusic",1,"w",-150.068965517241
"c50","fastmusic",1,"w",-76.0689655172414
"c50","fastmusic",1,"a",-188.068965517241
"c50","fastmusic",1,"w",-28.0689655172414
"c50","fastmusic",1,"w",-127.068965517241
"c50","fastmusic",1,"n",108.931034482759
"c50","fastmusic",1,"w",220.931034482759
"c50","fastmusic",1,"n",-39.0689655172414
"c50","fastmusic",1,"a",-35.0689655172414
"c50","fastmusic",1,"n",272.931034482759
"c50","fastmusic",1,"w",-144.068965517241
"c50","fastmusic",1,"a",-98.0689655172414
"c50","fastmusic",1.5,"n",157.448275862069
"c50","fastmusic",1.5,"n",96.448275862069
"c50","fastmusic",1.5,"w",-37.551724137931
"c50","fastmusic",1.5,"w",-4.55172413793105
"c50","fastmusic",1.5,"a",-42.551724137931
"c50","fastmusic",1.5,"w",-50.551724137931
"c50","fastmusic",1.5,"w",-43.551724137931
"c50","fastmusic",1.5,"a",22.448275862069
"c50","fastmusic",1.5,"n",272.448275862069
"c50","fastmusic",1.5,"w",-139.551724137931
"c50","fastmusic",1.5,"n",178.448275862069
"c50","fastmusic",1.5,"n",100.448275862069
"c50","fastmusic",1.5,"w",-78.551724137931
"c50","fastmusic",1.5,"w",10.448275862069
"c50","fastmusic",1.5,"a",-69.551724137931
"c50","fastmusic",1.5,"n",76.448275862069
"c50","fastmusic",1.5,"a",-54.551724137931
"c50","fastmusic",1.5,"n",82.448275862069
"c50","fastmusic",1.5,"n",186.448275862069
"c50","fastmusic",1.5,"n",52.448275862069
"c50","fastmusic",1.5,"n",-2.55172413793105
"c50","fastmusic",1.5,"a",-79.551724137931
"c50","fastmusic",1.5,"a",-62.551724137931
"c50","fastmusic",1.5,"a",-155.551724137931
"c50","fastmusic",1.5,"w",-181.551724137931
"c50","fastmusic",1.5,"a",-22.551724137931
"c50","fastmusic",1.5,"a",-176.551724137931
"c50","fastmusic",1.5,"w",-57.551724137931
"c50","fastmusic",1.5,"a",23.448275862069
"c50","nomusic",0.5,"n",170.814814814815
"c50","nomusic",0.5,"a",-48.1851851851852
"c50","nomusic",0.5,"a",-3.18518518518522
"c50","nomusic",0.5,"w",-95.1851851851852
"c50","nomusic",0.5,"w",3.81481481481478
"c50","nomusic",0.5,"a",-29.1851851851852
"c50","nomusic",0.5,"w",-19.1851851851852
"c50","nomusic",0.5,"n",21.8148148148148
"c50","nomusic",0.5,"w",12.8148148148148
"c50","nomusic",0.5,"w",-73.1851851851852
"c50","nomusic",0.5,"n",72.8148148148148
"c50","nomusic",0.5,"a",-98.1851851851852
"c50","nomusic",0.5,"n",41.8148148148148
"c50","nomusic",0.5,"n",320.814814814815
"c50","nomusic",0.5,"n",147.814814814815
"c50","nomusic",0.5,"w",-84.1851851851852
"c50","nomusic",0.5,"a",-145.185185185185
"c50","nomusic",0.5,"w",3.81481481481478
"c50","nomusic",0.5,"n",218.814814814815
"c50","nomusic",0.5,"n",56.8148148148148
"c50","nomusic",0.5,"n",3.81481481481478
"c50","nomusic",0.5,"w",-50.1851851851852
"c50","nomusic",0.5,"a",-181.185185185185
"c50","nomusic",0.5,"w",-121.185185185185
"c50","nomusic",0.5,"w",-35.1851851851852
"c50","nomusic",0.5,"n",66.8148148148148
"c50","nomusic",0.5,"a",-159.185185185185
"c50","nomusic",1,"n",171.111111111111
"c50","nomusic",1,"n",50.1111111111111
"c50","nomusic",1,"w",-43.8888888888889
"c50","nomusic",1,"a",-106.888888888889
"c50","nomusic",1,"w",-121.888888888889
"c50","nomusic",1,"a",-6.88888888888891
"c50","nomusic",1,"a",-94.8888888888889
"c50","nomusic",1,"n",142.111111111111
"c50","nomusic",1,"a",-20.8888888888889
"c50","nomusic",1,"w",-13.8888888888889
"c50","nomusic",1,"w",-5.88888888888891
"c50","nomusic",1,"w",-39.8888888888889
"c50","nomusic",1,"n",57.1111111111111
"c50","nomusic",1,"w",-25.8888888888889
"c50","nomusic",1,"n",80.1111111111111
"c50","nomusic",1,"a",-135.888888888889
"c50","nomusic",1,"n",149.111111111111
"c50","nomusic",1,"w",-0.888888888888914
"c50","nomusic",1,"a",-170.888888888889
"c50","nomusic",1,"a",-164.888888888889
"c50","nomusic",1,"n",-61.8888888888889
"c50","nomusic",1,"w",45.1111111111111
"c50","nomusic",1,"n",15.1111111111111
"c50","nomusic",1,"a",-5.88888888888891
"c50","nomusic",1,"n",243.111111111111
"c50","nomusic",1,"n",73.1111111111111
"c50","nomusic",1,"w",-4.88888888888891
"c50","nomusic",1.5,"n",264.037037037037
"c50","nomusic",1.5,"w",-73.9629629629629
"c50","nomusic",1.5,"n",154.037037037037
"c50","nomusic",1.5,"w",-25.9629629629629
"c50","nomusic",1.5,"n",-6.96296296296293
"c50","nomusic",1.5,"n",76.0370370370371
"c50","nomusic",1.5,"w",-68.9629629629629
"c50","nomusic",1.5,"w",-56.9629629629629
"c50","nomusic",1.5,"w",-107.962962962963
"c50","nomusic",1.5,"w",-188.962962962963
"c50","nomusic",1.5,"n",54.0370370370371
"c50","nomusic",1.5,"a",-144.962962962963
"c50","nomusic",1.5,"a",-88.9629629629629
"c50","nomusic",1.5,"w",-118.962962962963
"c50","nomusic",1.5,"a",-168.962962962963
"c50","nomusic",1.5,"n",498.037037037037
"c50","nomusic",1.5,"n",168.037037037037
"c50","nomusic",1.5,"a",-75.9629629629629
"c50","nomusic",1.5,"a",-51.9629629629629
"c50","nomusic",1.5,"w",-153.962962962963
"c50","nomusic",1.5,"n",98.0370370370371
"c50","nomusic",1.5,"n",85.0370370370371
"c50","nomusic",1.5,"a",-48.9629629629629
"c50","nomusic",1.5,"a",-118.962962962963
"c50","nomusic",1.5,"n",74.0370370370371
"c50","nomusic",1.5,"w",-160.962962962963
"c50","nomusic",1.5,"w",191.037037037037
"c50","slowmusic",0.5,"w",-30.3103448275862
"c50","slowmusic",0.5,"w",96.6896551724138
"c50","slowmusic",0.5,"n",177.689655172414
"c50","slowmusic",0.5,"n",134.689655172414
"c50","slowmusic",0.5,"n",335.689655172414
"c50","slowmusic",0.5,"w",-17.3103448275862
"c50","slowmusic",0.5,"a",190.689655172414
"c50","slowmusic",0.5,"n",101.689655172414
"c50","slowmusic",0.5,"n",251.689655172414
"c50","slowmusic",0.5,"w",-62.3103448275862
"c50","slowmusic",0.5,"a",-183.310344827586
"c50","slowmusic",0.5,"a",-173.310344827586
"c50","slowmusic",0.5,"n",-70.3103448275862
"c50","slowmusic",0.5,"w",168.689655172414
"c50","slowmusic",0.5,"a",-217.310344827586
"c50","slowmusic",0.5,"a",-128.310344827586
"c50","slowmusic",0.5,"n",151.689655172414
"c50","slowmusic",0.5,"a",-90.3103448275862
"c50","slowmusic",0.5,"w",248.689655172414
"c50","slowmusic",0.5,"w",-138.310344827586
"c50","slowmusic",0.5,"w",-235.310344827586
"c50","slowmusic",0.5,"n",-70.3103448275862
"c50","slowmusic",0.5,"a",-164.310344827586
"c50","slowmusic",0.5,"a",-124.310344827586
"c50","slowmusic",0.5,"n",49.6896551724138
"c50","slowmusic",0.5,"w",-115.310344827586
"c50","slowmusic",0.5,"a",61.6896551724138
"c50","slowmusic",0.5,"n",-70.3103448275862
"c50","slowmusic",0.5,"w",-78.3103448275862
"c50","slowmusic",1,"a",-90.8387096774194
"c50","slowmusic",1,"n",98.1612903225806
"c50","slowmusic",1,"w",7.16129032258061
"c50","slowmusic",1,"a",-91.8387096774194
"c50","slowmusic",1,"w",94.1612903225806
"c50","slowmusic",1,"n",89.1612903225806
"c50","slowmusic",1,"w",-137.838709677419
"c50","slowmusic",1,"a",-164.838709677419
"c50","slowmusic",1,"w",-30.8387096774194
"c50","slowmusic",1,"a",-105.838709677419
"c50","slowmusic",1,"n",104.161290322581
"c50","slowmusic",1,"w",-13.8387096774194
"c50","slowmusic",1,"w",58.1612903225806
"c50","slowmusic",1,"w",-11.8387096774194
"c50","slowmusic",1,"w",-103.838709677419
"c50","slowmusic",1,"a",-133.838709677419
"c50","slowmusic",1,"a",-129.838709677419
"c50","slowmusic",1,"a",-76.8387096774194
"c50","slowmusic",1,"a",-98.8387096774194
"c50","slowmusic",1,"a",31.1612903225806
"c50","slowmusic",1,"n",115.161290322581
"c50","slowmusic",1,"n",181.161290322581
"c50","slowmusic",1,"n",45.1612903225806
"c50","slowmusic",1,"w",261.161290322581
"c50","slowmusic",1,"n",120.161290322581
"c50","slowmusic",1,"w",-226.838709677419
"c50","slowmusic",1,"a",-65.8387096774194
"c50","slowmusic",1,"n",90.1612903225806
"c50","slowmusic",1,"n",218.161290322581
"c50","slowmusic",1,"n",139.161290322581
"c50","slowmusic",1,"a",-168.838709677419
"c50","slowmusic",1.5,"n",332.966666666667
"c50","slowmusic",1.5,"a",-19.0333333333333
"c50","slowmusic",1.5,"a",-64.0333333333333
"c50","slowmusic",1.5,"n",-64.0333333333333
"c50","slowmusic",1.5,"n",299.966666666667
"c50","slowmusic",1.5,"w",153.966666666667
"c50","slowmusic",1.5,"a",-69.0333333333333
"c50","slowmusic",1.5,"a",-52.0333333333333
"c50","slowmusic",1.5,"w",-64.0333333333333
"c50","slowmusic",1.5,"w",-49.0333333333333
"c50","slowmusic",1.5,"w",71.9666666666667
"c50","slowmusic",1.5,"w",-107.033333333333
"c50","slowmusic",1.5,"n",59.9666666666667
"c50","slowmusic",1.5,"a",-65.0333333333333
"c50","slowmusic",1.5,"n",129.966666666667
"c50","slowmusic",1.5,"w",-131.033333333333
"c50","slowmusic",1.5,"n",-64.0333333333333
"c50","slowmusic",1.5,"a",-144.033333333333
"c50","slowmusic",1.5,"w",145.966666666667
"c50","slowmusic",1.5,"a",-127.033333333333
"c50","slowmusic",1.5,"n",105.966666666667
"c50","slowmusic",1.5,"w",-159.033333333333
"c50","slowmusic",1.5,"n",310.966666666667
"c50","slowmusic",1.5,"a",-0.033333333333303
"c50","slowmusic",1.5,"a",-149.033333333333
"c50","slowmusic",1.5,"w",-145.033333333333
"c50","slowmusic",1.5,"n",174.966666666667
"c50","slowmusic",1.5,"w",-155.033333333333
"c50","slowmusic",1.5,"a",-95.0333333333333
"c50","slowmusic",1.5,"n",-64.0333333333333
"c51","fastmusic",0.5,"w",146.48275862069
"c51","fastmusic",0.5,"w",7.48275862068965
"c51","fastmusic",0.5,"a",-165.51724137931
"c51","fastmusic",0.5,"w",-132.51724137931
"c51","fastmusic",0.5,"a",-122.51724137931
"c51","fastmusic",0.5,"n",-191.51724137931
"c51","fastmusic",0.5,"w",-166.51724137931
"c51","fastmusic",0.5,"a",-66.5172413793103
"c51","fastmusic",0.5,"a",-68.5172413793103
"c51","fastmusic",0.5,"n",-16.5172413793103
"c51","fastmusic",0.5,"a",-118.51724137931
"c51","fastmusic",0.5,"a",-134.51724137931
"c51","fastmusic",0.5,"n",190.48275862069
"c51","fastmusic",0.5,"n",3.48275862068965
"c51","fastmusic",0.5,"n",207.48275862069
"c51","fastmusic",0.5,"w",104.48275862069
"c51","fastmusic",0.5,"n",228.48275862069
"c51","fastmusic",0.5,"a",-51.5172413793103
"c51","fastmusic",0.5,"a",-125.51724137931
"c51","fastmusic",0.5,"a",19.4827586206897
"c51","fastmusic",0.5,"n",163.48275862069
"c51","fastmusic",0.5,"w",3.48275862068965
"c51","fastmusic",0.5,"w",104.48275862069
"c51","fastmusic",0.5,"w",-129.51724137931
"c51","fastmusic",0.5,"a",-189.51724137931
"c51","fastmusic",0.5,"w",287.48275862069
"c51","fastmusic",0.5,"n",205.48275862069
"c51","fastmusic",0.5,"n",3.48275862068965
"c51","fastmusic",0.5,"n",3.48275862068965
"c51","fastmusic",1,"w",-96.3793103448276
"c51","fastmusic",1,"a",-167.379310344828
"c51","fastmusic",1,"a",-136.379310344828
"c51","fastmusic",1,"w",-121.379310344828
"c51","fastmusic",1,"w",-75.3793103448276
"c51","fastmusic",1,"w",-54.3793103448276
"c51","fastmusic",1,"n",-85.3793103448276
"c51","fastmusic",1,"a",136.620689655172
"c51","fastmusic",1,"w",91.6206896551724
"c51","fastmusic",1,"w",22.6206896551724
"c51","fastmusic",1,"a",-112.379310344828
"c51","fastmusic",1,"a",-131.379310344828
"c51","fastmusic",1,"a",-55.3793103448276
"c51","fastmusic",1,"a",-75.3793103448276
"c51","fastmusic",1,"a",-149.379310344828
"c51","fastmusic",1,"n",20.6206896551724
"c51","fastmusic",1,"w",-20.3793103448276
"c51","fastmusic",1,"n",245.620689655172
"c51","fastmusic",1,"n",20.6206896551724
"c51","fastmusic",1,"n",20.6206896551724
"c51","fastmusic",1,"w",-30.3793103448276
"c51","fastmusic",1,"w",57.6206896551724
"c51","fastmusic",1,"n",180.620689655172
"c51","fastmusic",1,"a",53.6206896551724
"c51","fastmusic",1,"n",99.6206896551724
"c51","fastmusic",1,"n",162.620689655172
"c51","fastmusic",1,"a",-28.3793103448276
"c51","fastmusic",1,"n",243.620689655172
"c51","fastmusic",1,"w",-16.3793103448276
"c51","fastmusic",1.5,"n",-40.448275862069
"c51","fastmusic",1.5,"n",9.55172413793105
"c51","fastmusic",1.5,"w",10.551724137931
"c51","fastmusic",1.5,"a",-67.448275862069
"c51","fastmusic",1.5,"n",22.551724137931
"c51","fastmusic",1.5,"a",-95.448275862069
"c51","fastmusic",1.5,"n",17.551724137931
"c51","fastmusic",1.5,"n",125.551724137931
"c51","fastmusic",1.5,"a",-78.448275862069
"c51","fastmusic",1.5,"a",-68.448275862069
"c51","fastmusic",1.5,"w",90.551724137931
"c51","fastmusic",1.5,"n",-49.448275862069
"c51","fastmusic",1.5,"n",270.551724137931
"c51","fastmusic",1.5,"a",-45.448275862069
"c51","fastmusic",1.5,"a",88.551724137931
"c51","fastmusic",1.5,"w",-86.448275862069
"c51","fastmusic",1.5,"n",72.551724137931
"c51","fastmusic",1.5,"w",118.551724137931
"c51","fastmusic",1.5,"a",48.551724137931
"c51","fastmusic",1.5,"n",-30.448275862069
"c51","fastmusic",1.5,"a",11.551724137931
"c51","fastmusic",1.5,"a",-117.448275862069
"c51","fastmusic",1.5,"a",-14.448275862069
"c51","fastmusic",1.5,"w",267.551724137931
"c51","fastmusic",1.5,"n",-88.448275862069
"c51","fastmusic",1.5,"w",15.551724137931
"c51","fastmusic",1.5,"w",3.55172413793105
"c51","fastmusic",1.5,"w",-199.448275862069
"c51","fastmusic",1.5,"w",-191.448275862069
"c51","nomusic",0.5,"w",-52.9629629629629
"c51","nomusic",0.5,"w",-148.962962962963
"c51","nomusic",0.5,"a",-95.9629629629629
"c51","nomusic",0.5,"n",7.03703703703707
"c51","nomusic",0.5,"n",77.0370370370371
"c51","nomusic",0.5,"a",-33.9629629629629
"c51","nomusic",0.5,"w",-5.96296296296293
"c51","nomusic",0.5,"n",119.037037037037
"c51","nomusic",0.5,"n",63.0370370370371
"c51","nomusic",0.5,"n",153.037037037037
"c51","nomusic",0.5,"n",-40.9629629629629
"c51","nomusic",0.5,"w",-0.962962962962933
"c51","nomusic",0.5,"w",-10.9629629629629
"c51","nomusic",0.5,"w",-27.9629629629629
"c51","nomusic",0.5,"n",-42.9629629629629
"c51","nomusic",0.5,"a",51.0370370370371
"c51","nomusic",0.5,"a",-17.9629629629629
"c51","nomusic",0.5,"a",-34.9629629629629
"c51","nomusic",0.5,"w",-15.9629629629629
"c51","nomusic",0.5,"w",-112.962962962963
"c51","nomusic",0.5,"n",7.03703703703707
"c51","nomusic",0.5,"a",76.0370370370371
"c51","nomusic",0.5,"a",-27.9629629629629
"c51","nomusic",0.5,"n",93.0370370370371
"c51","nomusic",0.5,"w",15.0370370370371
"c51","nomusic",0.5,"w",-52.9629629629629
"c51","nomusic",0.5,"n",63.0370370370371
"c51","nomusic",1,"w",-59.8518518518518
"c51","nomusic",1,"w",80.1481481481482
"c51","nomusic",1,"w",4.14814814814815
"c51","nomusic",1,"n",283.148148148148
"c51","nomusic",1,"a",-81.8518518518518
"c51","nomusic",1,"a",-63.8518518518518
"c51","nomusic",1,"n",119.148148148148
"c51","nomusic",1,"a",-134.851851851852
"c51","nomusic",1,"a",-141.851851851852
"c51","nomusic",1,"n",344.148148148148
"c51","nomusic",1,"n",36.1481481481482
"c51","nomusic",1,"w",-162.851851851852
"c51","nomusic",1,"n",-31.8518518518518
"c51","nomusic",1,"w",-70.8518518518518
"c51","nomusic",1,"n",33.1481481481482
"c51","nomusic",1,"n",199.148148148148
"c51","nomusic",1,"n",49.1481481481482
"c51","nomusic",1,"w",4.14814814814815
"c51","nomusic",1,"w",-97.8518518518518
"c51","nomusic",1,"a",-197.851851851852
"c51","nomusic",1,"a",-72.8518518518518
"c51","nomusic",1,"w",-109.851851851852
"c51","nomusic",1,"n",85.1481481481482
"c51","nomusic",1,"n",16.1481481481482
"c51","nomusic",1,"a",-159.851851851852
"c51","nomusic",1,"a",-208.851851851852
"c51","nomusic",1,"w",341.148148148148
"c51","nomusic",1.5,"a",14.6666666666666
"c51","nomusic",1.5,"w",70.6666666666666
"c51","nomusic",1.5,"w",2.66666666666663
"c51","nomusic",1.5,"w",-10.3333333333334
"c51","nomusic",1.5,"w",0.666666666666629
"c51","nomusic",1.5,"w",-93.3333333333334
"c51","nomusic",1.5,"w",-107.333333333333
"c51","nomusic",1.5,"n",-90.3333333333334
"c51","nomusic",1.5,"w",-116.333333333333
"c51","nomusic",1.5,"a",-181.333333333333
"c51","nomusic",1.5,"n",22.6666666666666
"c51","nomusic",1.5,"a",-104.333333333333
"c51","nomusic",1.5,"n",-201.333333333333
"c51","nomusic",1.5,"a",-108.333333333333
"c51","nomusic",1.5,"n",84.6666666666666
"c51","nomusic",1.5,"w",265.666666666667
"c51","nomusic",1.5,"w",-173.333333333333
"c51","nomusic",1.5,"n",100.666666666667
"c51","nomusic",1.5,"a",-76.3333333333334
"c51","nomusic",1.5,"w",-89.3333333333334
"c51","nomusic",1.5,"n",95.6666666666666
"c51","nomusic",1.5,"a",21.6666666666666
"c51","nomusic",1.5,"n",283.666666666667
"c51","nomusic",1.5,"n",51.6666666666666
"c51","nomusic",1.5,"a",272.666666666667
"c51","nomusic",1.5,"n",45.6666666666666
"c51","nomusic",1.5,"n",18.6666666666666
"c51","slowmusic",0.5,"w",-2.9655172413793
"c51","slowmusic",0.5,"n",95.0344827586207
"c51","slowmusic",0.5,"a",-33.9655172413793
"c51","slowmusic",0.5,"w",-65.9655172413793
"c51","slowmusic",0.5,"w",-64.9655172413793
"c51","slowmusic",0.5,"n",70.0344827586207
"c51","slowmusic",0.5,"w",-100.965517241379
"c51","slowmusic",0.5,"n",105.034482758621
"c51","slowmusic",0.5,"w",41.0344827586207
"c51","slowmusic",0.5,"w",-11.9655172413793
"c51","slowmusic",0.5,"a",-65.9655172413793
"c51","slowmusic",0.5,"n",317.034482758621
"c51","slowmusic",0.5,"a",31.0344827586207
"c51","slowmusic",0.5,"a",30.0344827586207
"c51","slowmusic",0.5,"a",-81.9655172413793
"c51","slowmusic",0.5,"w",-75.9655172413793
"c51","slowmusic",0.5,"a",-81.9655172413793
"c51","slowmusic",0.5,"n",63.0344827586207
"c51","slowmusic",0.5,"w",11.0344827586207
"c51","slowmusic",0.5,"w",-122.965517241379
"c51","slowmusic",0.5,"n",31.0344827586207
"c51","slowmusic",0.5,"a",-158.965517241379
"c51","slowmusic",0.5,"w",-112.965517241379
"c51","slowmusic",0.5,"a",-190.965517241379
"c51","slowmusic",0.5,"n",76.0344827586207
"c51","slowmusic",0.5,"n",-38.9655172413793
"c51","slowmusic",0.5,"n",73.0344827586207
"c51","slowmusic",0.5,"n",145.034482758621
"c51","slowmusic",0.5,"a",123.034482758621
"c51","slowmusic",1,"n",298.161290322581
"c51","slowmusic",1,"a",-42.8387096774194
"c51","slowmusic",1,"w",-90.8387096774194
"c51","slowmusic",1,"n",6.16129032258061
"c51","slowmusic",1,"w",72.1612903225806
"c51","slowmusic",1,"n",37.1612903225806
"c51","slowmusic",1,"a",-90.8387096774194
"c51","slowmusic",1,"n",125.161290322581
"c51","slowmusic",1,"a",69.1612903225806
"c51","slowmusic",1,"n",21.1612903225806
"c51","slowmusic",1,"a",-6.83870967741939
"c51","slowmusic",1,"w",36.1612903225806
"c51","slowmusic",1,"w",-9.83870967741939
"c51","slowmusic",1,"w",23.1612903225806
"c51","slowmusic",1,"a",-103.838709677419
"c51","slowmusic",1,"w",-101.838709677419
"c51","slowmusic",1,"a",-132.838709677419
"c51","slowmusic",1,"n",34.1612903225806
"c51","slowmusic",1,"a",16.1612903225806
"c51","slowmusic",1,"a",-113.838709677419
"c51","slowmusic",1,"a",-113.838709677419
"c51","slowmusic",1,"n",50.1612903225806
"c51","slowmusic",1,"w",-46.8387096774194
"c51","slowmusic",1,"a",10.1612903225806
"c51","slowmusic",1,"w",-116.838709677419
